aname,bname
肺栓塞,鱼腥草
疱疹,杏仁
疱疹,白扁豆
疱疹,猪油（板油）
疱疹,猪小排（猪肋排）
慢性咳嗽,鸡肝
慢性咳嗽,咸鸭蛋
慢性咳嗽,银鱼
慢性咳嗽,鸡血
心力衰竭,杏仁
心力衰竭,腐竹
心力衰竭,白扁豆
心力衰竭,虾皮
淋巴结结核,白酒
淋巴结结核,鸭肉
淋巴结结核,鸭蛋
淋巴结结核,面肥
细菌感染,啤酒
细菌感染,白酒
细菌感染,鸭肉
细菌感染,鸭蛋
心包炎,杏仁
心包炎,腐竹
心包炎,白扁豆
心包炎,赤小豆
败血症,啤酒
败血症,鹿肉
败血症,黄酒
败血症,江米酒
代谢性酸中毒,杏仁
代谢性酸中毒,鹅肝
代谢性酸中毒,黑豆
代谢性酸中毒,绿豆
体温过低,螃蟹
体温过低,啤酒
体温过低,白扁豆
体温过低,赤小豆
失眠,猪油（板油）
失眠,油条
失眠,河蚌
失眠,淡菜(鲜)
心动过缓,啤酒
心动过缓,白酒
心动过缓,鸭肉
心动过缓,鸭蛋
心肌缺血,杏仁
心肌缺血,腐竹
心肌缺血,田螺
心肌缺血,赤小豆
动脉粥样硬化,白酒
动脉粥样硬化,鸭肉
动脉粥样硬化,白砂糖
动脉粥样硬化,鸭蛋
脑干梗塞,啤酒
脑干梗塞,白酒
脑干梗塞,鸭血(白鸭)
脑干梗塞,红葡萄酒
静脉曲张,螃蟹
静脉曲张,田螺
静脉曲张,蛏子
静脉曲张,蛤蜊
心包积液,杏仁
心包积液,鸡肝
心包积液,白扁豆
心包积液,银鱼
心绞痛,螃蟹
心绞痛,核桃
心绞痛,蟹黄
心绞痛,虾皮
动脉导管未闭,鸡肝
动脉导管未闭,腐竹
动脉导管未闭,白扁豆
动脉导管未闭,咸鸭蛋
神经性呕吐,南瓜子仁
神经性呕吐,啤酒
神经性呕吐,白酒
神经性呕吐,白果（鲜）
上睑下垂,腐竹
上睑下垂,白扁豆
上睑下垂,鸭血(白鸭)
上睑下垂,赤小豆
眼球内陷,白酒
眼球内陷,腐竹
眼球内陷,干腌菜
眼球内陷,鸭血(白鸭)
共济失调,啤酒
共济失调,白酒
共济失调,蜂蜜
共济失调,干腌菜
心肌梗死,白酒
心肌梗死,鸡肝
心肌梗死,白扁豆
心肌梗死,白砂糖
三尖瓣狭窄,啤酒
三尖瓣狭窄,白酒
三尖瓣狭窄,杏仁
三尖瓣狭窄,咸鸭蛋
色素斑,海虾
色素斑,田螺
色素斑,沙丁鱼
色素斑,三文鱼
耳聋,杏仁
耳聋,鹿肉
耳聋,鸡肝
耳聋,鸭心
肌肉萎缩,海螺
肌肉萎缩,白扁豆
肌肉萎缩,田螺
肌肉萎缩,赤小豆
下颌后缩,白酒
下颌后缩,杏仁
下颌后缩,白扁豆
下颌后缩,赤小豆
胎盘早剥,螃蟹
胎盘早剥,鸭肉
胎盘早剥,黄酒
胎盘早剥,甲鱼
产后出血,啤酒
产后出血,白酒
产后出血,鸭血(白鸭)
产后出血,绿豆
便秘,鸡蛋
便秘,杏仁
便秘,核桃
便秘,鸡肝
妊高征,螃蟹
妊高征,咸鸭蛋
妊高征,黄酒
妊高征,三文鱼
菌血症,啤酒
菌血症,白酒
菌血症,干腌菜
菌血症,鸭血(白鸭)
血胸,腐竹
血胸,白扁豆
血胸,猪油（板油）
血胸,草鱼
腹水,啤酒
腹水,白酒
腹水,核桃
腹水,松子仁
便血,啤酒
便血,鹿肉
便血,黄酒
便血,江米酒
低血糖症,啤酒
低血糖症,白酒
低血糖症,杏仁
低血糖症,绿豆
半乳糖血症,啤酒
半乳糖血症,麦芽糖
半乳糖血症,赤砂糖
半乳糖血症,白砂糖
β-氨基酸尿,螃蟹
β-氨基酸尿,鸭肉
β-氨基酸尿,鸭蛋
β-氨基酸尿,蛤蜊
呃逆,啤酒
呃逆,白酒
呃逆,咸鸭蛋
呃逆,苏打粉
痢疾,螃蟹
痢疾,鸭肉
痢疾,鸭蛋
痢疾,蛤蜊
肠易激综合征,杏仁
肠易激综合征,鸡肝
肠易激综合征,白扁豆
肠易激综合征,干腌菜
肠痉挛,啤酒
肠痉挛,白酒
肠痉挛,绿豆
肠痉挛,赤小豆
脱水,啤酒
脱水,白酒
脱水,赤砂糖
脱水,干腌菜
舌炎,螃蟹
舌炎,鸭肉
舌炎,鸭蛋
舌炎,蛤蜊
肠套叠,杏仁
肠套叠,鸡肝
肠套叠,芝麻
肠套叠,黑豆
腹部肿块,啤酒
腹部肿块,白酒
腹部肿块,核桃
腹部肿块,松子仁
急腹症,螃蟹
急腹症,松子仁
急腹症,鸭肉
急腹症,鸭蛋
腹膜炎,杏仁
腹膜炎,核桃
腹膜炎,鹌鹑蛋
腹膜炎,鸡腿
吸收不良综合征,啤酒
吸收不良综合征,白酒
吸收不良综合征,芝麻
吸收不良综合征,干腌菜
倾倒综合征,南瓜子仁
倾倒综合征,啤酒
倾倒综合征,绿豆
倾倒综合征,白果（鲜）
胆道运动功能障碍,啤酒
胆道运动功能障碍,白酒
胆道运动功能障碍,黑豆
胆道运动功能障碍,绿豆
腹胀,啤酒
腹胀,白酒
腹胀,蜂蜜
腹胀,白砂糖
蛔虫性肠梗阻,啤酒
蛔虫性肠梗阻,蜂蜜
蛔虫性肠梗阻,干腌菜
蛔虫性肠梗阻,螺丝菜
胆结石,啤酒
胆结石,白酒
胆结石,杏仁
胆结石,芝麻
上消化道出血,银鱼
上消化道出血,黑豆
上消化道出血,绿豆
上消化道出血,白果（鲜）
消化性溃疡,洋葱
消化性溃疡,杏仁
消化性溃疡,鱼腥草
消化性溃疡,泥鳅
肾功能衰竭,白扁豆
肾功能衰竭,田螺
肾功能衰竭,鸭血(白鸭)
肾功能衰竭,绿豆
偏头痛,白酒
偏头痛,芝麻
偏头痛,鸭肝
偏头痛,公鸡
肝纤维化,啤酒
肝纤维化,白酒
肝纤维化,鹌鹑蛋
肝纤维化,干腌菜
结肠息肉,南瓜子仁
结肠息肉,黑豆
结肠息肉,绿豆
结肠息肉,白果（鲜）
智能障碍,鸭血(白鸭)
智能障碍,鸡翅
智能障碍,鹅肉
智能障碍,鸡爪
肝肾综合征,啤酒
肝肾综合征,白酒
肝肾综合征,栗子（熟）
肝肾综合征,蜂蜜
肛裂,啤酒
肛裂,腐竹
肛裂,白扁豆
肛裂,草鱼
结肠粪性穿孔,南瓜子仁
结肠粪性穿孔,黑豆
结肠粪性穿孔,绿豆
结肠粪性穿孔,白果（鲜）
视神经萎缩,白酒
视神经萎缩,鸭肝
视神经萎缩,羊油
视神经萎缩,泥鳅
肠粘连,松子仁
肠粘连,鸭肉
肠粘连,鸭血(白鸭)
肠粘连,鸭蛋
急性胃扩张,南瓜子仁
急性胃扩张,黑豆
急性胃扩张,绿豆
急性胃扩张,白果（鲜）
酒精性肝硬化,白酒
酒精性肝硬化,鸭肉
酒精性肝硬化,鸡心
酒精性肝硬化,鸭蛋
溶血性黄疸,螃蟹
溶血性黄疸,洋葱
溶血性黄疸,油条
溶血性黄疸,蛤蜊
角膜炎,啤酒
角膜炎,白酒
角膜炎,杏仁
角膜炎,白扁豆
代谢性碱中毒,螃蟹
代谢性碱中毒,田螺
代谢性碱中毒,红葡萄酒
代谢性碱中毒,鱿鱼(鲜)
过敏性皮炎,白酒
过敏性皮炎,松子仁
过敏性皮炎,鸭肉
过敏性皮炎,鸭蛋
剥脱性皮炎,螃蟹
剥脱性皮炎,白酒
剥脱性皮炎,鸭肉
剥脱性皮炎,鸭蛋
缺铁性贫血,白酒
缺铁性贫血,杏仁
缺铁性贫血,干腌菜
缺铁性贫血,绿豆
脱发,啤酒
脱发,白酒
脱发,鹿肉
脱发,鸡肝
隐睾,白酒
隐睾,咸鸭蛋
隐睾,鸡血
隐睾,面肥
口炎,啤酒
口炎,白酒
口炎,绿豆
口炎,豆腐
球后视神经炎,白扁豆
球后视神经炎,田螺
球后视神经炎,鸭血(白鸭)
球后视神经炎,赤小豆
肠系膜囊肿,咸鱼
肠系膜囊肿,咸鸭蛋
肠系膜囊肿,花生仁（炸）
肠系膜囊肿,鹅肉
胆汁性肝硬化,鸡心
胆汁性肝硬化,鹌鹑蛋
胆汁性肝硬化,鸡腿
胆汁性肝硬化,干腌菜
小肠损伤,啤酒
小肠损伤,白酒
小肠损伤,咸鸭蛋
小肠损伤,鸭掌
眼球震颤,白酒
眼球震颤,腐竹
眼球震颤,鸭血(白鸭)
眼球震颤,赤小豆
脑积水,白扁豆
脑积水,猪油（板油）
脑积水,猪肚
脑积水,鹅肉
肠道血管畸形,白酒
肠道血管畸形,黑豆
肠道血管畸形,绿豆
肠道血管畸形,赤小豆
鼻出血,白扁豆
鼻出血,花生
鼻出血,鸭血(白鸭)
鼻出血,赤小豆
流产,白酒
流产,辣椒(红、尖、干)
流产,江米酒
流产,猪肉(肥)
闭经,鸭肉
闭经,田螺
闭经,绿豆
闭经,赤小豆
瘫痪,啤酒
瘫痪,白酒
瘫痪,田螺
瘫痪,鸭血(白鸭)
颅内出血,杏仁
颅内出血,白扁豆
颅内出血,虾皮
颅内出血,赤小豆
低钾血症,黄酒
低钾血症,泥鳅
低钾血症,蛏子
低钾血症,甲鱼
低钠血症,啤酒
低钠血症,白酒
低钠血症,黑豆
低钠血症,绿豆
遗尿,啤酒
遗尿,白酒
遗尿,蜂蜜
遗尿,白砂糖
小儿遗尿,螃蟹
小儿遗尿,田螺
小儿遗尿,绿豆
小儿遗尿,赤小豆
肾病综合征,杏仁
肾病综合征,核桃
肾病综合征,鹿肉
肾病综合征,虾皮
肾结石,栗子（熟）
肾结石,杏仁
肾结石,芝麻
肾结石,豆腐干
口腔溃疡,白酒
口腔溃疡,杏仁
口腔溃疡,花生仁（炸）
口腔溃疡,赤小豆
前列腺增生,杏仁
前列腺增生,腐竹
前列腺增生,白扁豆
前列腺增生,草鱼
尿失禁,腐竹
尿失禁,白扁豆
尿失禁,虾皮
尿失禁,乌骨鸡
尿潴留,田螺
尿潴留,绿豆
尿潴留,赤小豆
尿潴留,豆腐
膀胱结核,啤酒
膀胱结核,白酒
膀胱结核,干腌菜
膀胱结核,花生仁（炸）
肾脓肿,啤酒
肾脓肿,白酒
肾脓肿,咸鸭蛋
肾脓肿,红葡萄酒
痴呆,杏仁
痴呆,鹿肉
痴呆,鸡肝
痴呆,虾皮
睡眠障碍,油豆腐
睡眠障碍,干腌菜
睡眠障碍,羊油
睡眠障碍,花生仁（炸）
脑脓肿,白酒
脑脓肿,鹿肉
脑脓肿,白扁豆
脑脓肿,虾皮
脑膜炎,白扁豆
脑膜炎,猪小排（猪肋排）
脑膜炎,草鱼
脑膜炎,鹅肉
植物神经功能障碍,螃蟹
植物神经功能障碍,鸭肉
植物神经功能障碍,河蚌
植物神经功能障碍,鸭蛋
眼球突出,腐竹
眼球突出,干腌菜
眼球突出,鸭血(白鸭)
眼球突出,公鸡
截瘫,白扁豆
截瘫,田螺
截瘫,赤小豆
截瘫,鸡爪
扭转痉挛,白酒
扭转痉挛,咸鱼
扭转痉挛,咸鸭蛋
扭转痉挛,花生仁（炸）
血管痣,螃蟹
血管痣,洋葱
血管痣,茼蒿
血管痣,小葱
面肌抽搐,啤酒
面肌抽搐,白酒
面肌抽搐,鸡蛋黄
面肌抽搐,干腌菜
运动性闭经,螃蟹
运动性闭经,鸭肉
运动性闭经,咸鱼
运动性闭经,鸭蛋
痛经,莲子
痛经,白果（干）
痛经,鸭血(白鸭)
痛经,绿豆
夜惊,鸭肉
夜惊,干腌菜
夜惊,鸭血(白鸭)
夜惊,鸭蛋
病理性REM睡眠,螃蟹
病理性REM睡眠,鸭肉
病理性REM睡眠,鸭蛋
病理性REM睡眠,蛤蜊
梦游症,螃蟹
梦游症,鸭肉
梦游症,鸭蛋
梦游症,蛤蜊
磨牙,杏仁
磨牙,黑豆
磨牙,绿豆
磨牙,赤小豆
多汗症,白酒
多汗症,杏仁
多汗症,鹿肉
多汗症,鸡肝
肾上腺危象,杏仁
肾上腺危象,腐竹
肾上腺危象,鸡蛋黄
肾上腺危象,赤小豆
乳头皲裂,啤酒
乳头皲裂,白酒
乳头皲裂,咸鸭蛋
乳头皲裂,鸭血(白鸭)
雀斑,油条
雀斑,干腌菜
雀斑,咸肉
雀斑,香肠
乳房疼痛,海螺
乳房疼痛,白扁豆
乳房疼痛,田螺
乳房疼痛,赤小豆
乳头溢液,啤酒
乳头溢液,白酒
乳头溢液,油豆腐
乳头溢液,公鸡
乳房肿块,海螺
乳房肿块,白扁豆
乳房肿块,田螺
乳房肿块,赤小豆
乳头内陷,啤酒
乳头内陷,白酒
乳头内陷,黄酒
乳头内陷,干腌菜
库欣综合征,杏仁
库欣综合征,核桃
库欣综合征,白扁豆
库欣综合征,赤小豆
溶血性贫血,杏仁
溶血性贫血,白扁豆
溶血性贫血,绿豆
溶血性贫血,蟹肉
涎瘘,白酒
涎瘘,杏仁
涎瘘,花生仁（炸）
涎瘘,赤小豆
男性性早熟,咸鱼
男性性早熟,田螺
男性性早熟,鸡蛋黄
男性性早熟,干腌菜
露阴癖,啤酒
露阴癖,白酒
露阴癖,白扁豆
露阴癖,赤小豆
脾大,啤酒
脾大,白酒
脾大,杏仁
脾大,绿豆
心脏淤积淀粉样物质,啤酒
心脏淤积淀粉样物质,白酒
心脏淤积淀粉样物质,鸭肉
心脏淤积淀粉样物质,鸭蛋
呼吸性酸中毒,杏仁
呼吸性酸中毒,核桃
呼吸性酸中毒,松子仁
呼吸性酸中毒,芝麻
末梢神经炎,啤酒
末梢神经炎,白酒
末梢神经炎,鹿肉
末梢神经炎,腐竹
湿疹,啤酒
湿疹,白扁豆
湿疹,干腌菜
湿疹,赤小豆
脾功能亢进,杏仁
脾功能亢进,黑豆
脾功能亢进,绿豆
脾功能亢进,腊肉（烟肉）
营养不良,啤酒
营养不良,白酒
营养不良,油豆腐
营养不良,干腌菜
贫血,白扁豆
贫血,田螺
贫血,鸭血(白鸭)
贫血,绿豆
冻疮,啤酒
冻疮,白酒
冻疮,白扁豆
冻疮,赤小豆
甲营养不良,啤酒
甲营养不良,白酒
甲营养不良,鹿肉
甲营养不良,赤砂糖
坐骨神经痛,白酒
坐骨神经痛,腐竹
坐骨神经痛,白扁豆
坐骨神经痛,干腌菜
肋间神经痛,田螺
肋间神经痛,沙丁鱼
肋间神经痛,鸭血(白鸭)
肋间神经痛,绿豆
类风湿关节炎,杏仁
类风湿关节炎,白扁豆
类风湿关节炎,虾皮
类风湿关节炎,虾米
药疹,啤酒
药疹,白酒
药疹,白扁豆
药疹,赤小豆
胸廓畸形,螃蟹
胸廓畸形,白酒
胸廓畸形,鸭肉
胸廓畸形,鸭蛋
脊柱侧弯,鹌鹑蛋
脊柱侧弯,田螺
脊柱侧弯,咸鸭蛋
脊柱侧弯,白砂糖
缩窄性心包炎,杏仁
缩窄性心包炎,油豆腐
缩窄性心包炎,咸鸭蛋
缩窄性心包炎,鹅肉
腕管综合征,啤酒
腕管综合征,白酒
腕管综合征,腐竹
腕管综合征,白扁豆
脑疝,白酒
脑疝,杏仁
脑疝,虾皮
脑疝,鹅肉
鳞状细胞癌,干腌菜
鳞状细胞癌,鸭血(白鸭)
鳞状细胞癌,绿豆
鳞状细胞癌,螺丝菜
颈椎骨折脱位,啤酒
颈椎骨折脱位,白酒
颈椎骨折脱位,黄酒
颈椎骨折脱位,鹅肉
颈肩痛,螃蟹
颈肩痛,松子仁
颈肩痛,鸭肉
颈肩痛,鸭蛋
脊柱裂,啤酒
脊柱裂,白酒
脊柱裂,油豆腐
脊柱裂,鹅肉
偏瘫,啤酒
偏瘫,白酒
偏瘫,咸鸭蛋
偏瘫,红葡萄酒
胆囊结石,啤酒
胆囊结石,白酒
胆囊结石,黑豆
胆囊结石,绿豆
胆总管结石,啤酒
胆总管结石,白酒
胆总管结石,蜂蜜
胆总管结石,干腌菜
精索静脉曲张,啤酒
精索静脉曲张,白酒
精索静脉曲张,腐竹
精索静脉曲张,白扁豆
尿道结石,螃蟹
尿道结石,杏仁
尿道结石,腐竹
尿道结石,泥鳅
尿瘘,腐竹
尿瘘,白扁豆
尿瘘,田螺
尿瘘,蟹肉
遗精,啤酒
遗精,白酒
遗精,芝麻
遗精,白扁豆
大便失禁,白酒
大便失禁,杏仁
大便失禁,鹿肉
大便失禁,鹅肉
老年大便失禁,啤酒
老年大便失禁,白酒
老年大便失禁,咸鸭蛋
老年大便失禁,花生仁（炸）
盲肠阿米巴肉芽肿,螃蟹
盲肠阿米巴肉芽肿,鸭肉
盲肠阿米巴肉芽肿,河蚌
盲肠阿米巴肉芽肿,鸭蛋
痔核,螃蟹
痔核,白酒
痔核,鸭肉
痔核,鸭蛋
扁平足,杏仁
扁平足,腐竹
扁平足,白扁豆
扁平足,干腌菜
耳硬化症,松子仁
耳硬化症,鸭肉
耳硬化症,鸭血(白鸭)
耳硬化症,鸭蛋
肘关节脱位,啤酒
肘关节脱位,白酒
肘关节脱位,腐竹
肘关节脱位,白扁豆
肢骨纹状肥大,啤酒
肢骨纹状肥大,白酒
肢骨纹状肥大,干腌菜
肢骨纹状肥大,泥胡菜
粉碎性骨折,大蒜
粉碎性骨折,河蚌
粉碎性骨折,姜
粉碎性骨折,蒜黄
撕脱骨折,螃蟹
撕脱骨折,白酒
撕脱骨折,鸭肉
撕脱骨折,鸭蛋
骨囊肿,啤酒
骨囊肿,白酒
骨囊肿,腐竹
骨囊肿,白扁豆
髋关节脱位,螃蟹
髋关节脱位,白酒
髋关节脱位,白扁豆
髋关节脱位,干腌菜
斜视,杏仁
斜视,腐竹
斜视,白扁豆
斜视,猪肉皮
传导性耳聋,松子仁
传导性耳聋,鸭肉
传导性耳聋,鸭血(白鸭)
传导性耳聋,鸭蛋
鸡眼,白扁豆
鸡眼,干腌菜
鸡眼,草鱼
鸡眼,螺丝菜
痉挛性斜颈,啤酒
痉挛性斜颈,白酒
痉挛性斜颈,腐竹
痉挛性斜颈,白扁豆
前列腺结石,啤酒
前列腺结石,白酒
前列腺结石,黑豆
前列腺结石,绿豆
足外翻,螃蟹
足外翻,鸭肉
足外翻,白扁豆
足外翻,鸭蛋
锥体外系损害,啤酒
锥体外系损害,白酒
锥体外系损害,江米酒
锥体外系损害,鸭蛋
发育性骨盆异常,螃蟹
发育性骨盆异常,白酒
发育性骨盆异常,鸭肉
发育性骨盆异常,鸭蛋
病理性神经损伤,螃蟹
病理性神经损伤,鸭肉
病理性神经损伤,鸭蛋
病理性神经损伤,蛤蜊
气压伤,螃蟹
气压伤,鸭肉
气压伤,鸭蛋
气压伤,蛤蜊
鼻中隔穿孔,白扁豆
鼻中隔穿孔,花生
鼻中隔穿孔,鸭血(白鸭)
鼻中隔穿孔,赤小豆
头皮血肿,白扁豆
头皮血肿,咸鱼
头皮血肿,咸鸭蛋
头皮血肿,鹅肉
头皮撕脱伤,啤酒
头皮撕脱伤,鸭肉
头皮撕脱伤,鸭血(白鸭)
头皮撕脱伤,鸭蛋
烫伤,螃蟹
烫伤,鸭肉
烫伤,河蚌
烫伤,鸭蛋
丹毒,啤酒
丹毒,白酒
丹毒,白扁豆
丹毒,赤小豆
甲状腺结节,杏仁
甲状腺结节,腐竹
甲状腺结节,白扁豆
甲状腺结节,河蚌
绝经,海虾
绝经,鹿肉
绝经,鸡肝
绝经,虾皮
子痫,海虾
子痫,带鱼
子痫,沙丁鱼
子痫,三文鱼
视网膜脱离,腐竹
视网膜脱离,白扁豆
视网膜脱离,鸭血(白鸭)
视网膜脱离,赤小豆
外阴痛,白酒
外阴痛,油豆腐
外阴痛,咸鸭蛋
外阴痛,羊油
外阴溃疡,啤酒
外阴溃疡,白酒
外阴溃疡,干腌菜
外阴溃疡,公鸡
月经量少,杏仁
月经量少,白扁豆
月经量少,绿豆
月经量少,赤小豆
阴道横隔,啤酒
阴道横隔,白酒
阴道横隔,黄酒
阴道横隔,江米酒
先天性无阴道,莲子
先天性无阴道,白果（干）
先天性无阴道,鸭血(白鸭)
先天性无阴道,绿豆
慢性盆腔疼痛,啤酒
慢性盆腔疼痛,白酒
慢性盆腔疼痛,黑豆
慢性盆腔疼痛,绿豆
急性宫颈炎,杏仁
急性宫颈炎,鹿肉
急性宫颈炎,鸡肝
急性宫颈炎,松子仁
性交疼痛,莲子
性交疼痛,白果（干）
性交疼痛,鸭血(白鸭)
性交疼痛,绿豆
原发性痛经,啤酒
原发性痛经,白酒
原发性痛经,咸鸭蛋
原发性痛经,干腌菜
卵巢囊肿,杏仁
卵巢囊肿,鸭肉
卵巢囊肿,绿豆
卵巢囊肿,赤小豆
卵泡囊肿,啤酒
卵泡囊肿,鸭肉
卵泡囊肿,田螺
卵泡囊肿,淡菜(鲜)
外阴瘙痒,莲子
外阴瘙痒,白果（干）
外阴瘙痒,鸭血(白鸭)
外阴瘙痒,鸡翅
子宫内膜异位,油豆腐
子宫内膜异位,咸鱼
子宫内膜异位,咸鸭蛋
子宫内膜异位,大黄鱼
月经不调,螃蟹
月经不调,鱼腥草
月经不调,田螺
月经不调,蛏子
胎儿窘迫,啤酒
胎儿窘迫,蜂蜜
胎儿窘迫,白砂糖
胎儿窘迫,干腌菜
胎膜早破,螃蟹
胎膜早破,啤酒
胎膜早破,白酒
胎膜早破,干腌菜
胎膜早破,鸭血(白鸭)
胎膜早破,绿豆
胎膜早破,红豆沙
胎膜早破,海蜇头
抽动障碍,啤酒
抽动障碍,白酒
抽动障碍,白扁豆
抽动障碍,赤小豆
孤独症,白酒
孤独症,鸭肉
孤独症,鸭蛋
孤独症,面肥
遗传性肥胖,螃蟹
遗传性肥胖,鸭肉
遗传性肥胖,鸭蛋
遗传性肥胖,蛤蜊
牙列拥挤,啤酒
牙列拥挤,白酒
牙列拥挤,杏仁
牙列拥挤,赤小豆
近视,鸡肝
近视,腐竹
近视,白扁豆
近视,田螺
霰粒肿,腐竹
霰粒肿,鸭血(白鸭)
霰粒肿,赤小豆
霰粒肿,公鸡
睑外翻,白扁豆
睑外翻,田螺
睑外翻,鸭血(白鸭)
睑外翻,赤小豆
视网膜动脉阻塞,杏仁
视网膜动脉阻塞,腐竹
视网膜动脉阻塞,鸭血(白鸭)
视网膜动脉阻塞,赤小豆
增殖体肥大,鸭肉
增殖体肥大,咸鱼
增殖体肥大,油皮
增殖体肥大,鸭蛋
神经性耳鸣,白酒
神经性耳鸣,鸭肉
神经性耳鸣,鸭血(白鸭)
神经性耳鸣,鸭蛋
咽异感症,杏仁
咽异感症,鹿肉
咽异感症,鸡肝
咽异感症,虾皮
口臭,杏仁
口臭,鹿肉
口臭,鸡肝
口臭,虾皮
副耳,啤酒
副耳,白酒
副耳,鸭肉
副耳,鸭蛋
扁平苔癣,啤酒
扁平苔癣,白酒
扁平苔癣,杏仁
扁平苔癣,腐竹
唇腭裂,松子仁
唇腭裂,鸭肉
唇腭裂,鸭血(白鸭)
唇腭裂,鸭蛋
颌骨囊肿,螃蟹
颌骨囊肿,杏仁
颌骨囊肿,白扁豆
颌骨囊肿,赤小豆
口腔黏膜白斑,杏仁
口腔黏膜白斑,鹿肉
口腔黏膜白斑,鸡肝
口腔黏膜白斑,松子仁
牙列稀疏,啤酒
牙列稀疏,白酒
牙列稀疏,杏仁
牙列稀疏,赤小豆
性欲减退,啤酒
性欲减退,白扁豆
性欲减退,猪肚
性欲减退,赤小豆
性欲亢进,啤酒
性欲亢进,白酒
性欲亢进,杏仁
性欲亢进,鸽肉
尿道下裂,腐竹
尿道下裂,白扁豆
尿道下裂,田螺
尿道下裂,泥鳅
疥疮,啤酒
疥疮,白酒
疥疮,白扁豆
疥疮,赤小豆
斑秃,腐竹
斑秃,白扁豆
斑秃,猪油（板油）
斑秃,赤小豆
颅骨骨折,啤酒
颅骨骨折,白酒
颅骨骨折,鸭血(白鸭)
颅骨骨折,花生仁（炸）
抗-HCVAg阳性,啤酒
抗-HCVAg阳性,杏仁
抗-HCVAg阳性,腰果
抗-HCVAg阳性,花生
肝内胆管结石,白酒
肝内胆管结石,杏仁
肝内胆管结石,芝麻
肝内胆管结石,白扁豆
晒伤,啤酒
晒伤,白扁豆
晒伤,油条
晒伤,赤小豆
硬斑,螃蟹
硬斑,鸭肉
硬斑,白扁豆
硬斑,鸭蛋
类癌综合征,啤酒
类癌综合征,白酒
类癌综合征,黑豆
类癌综合征,绿豆
结节性硬化,鸭血(白鸭)
结节性硬化,黑豆
结节性硬化,绿豆
结节性硬化,红豆沙
脂肪瘤,干腌菜
脂肪瘤,鸭血(白鸭)
脂肪瘤,绿豆
脂肪瘤,螺丝菜
氨基酸尿症,啤酒
氨基酸尿症,白酒
氨基酸尿症,江米酒
氨基酸尿症,鸭蛋
黏膜白斑,啤酒
黏膜白斑,白酒
黏膜白斑,鸡蛋黄
黏膜白斑,干腌菜
多形红斑样皮疹,啤酒
多形红斑样皮疹,白酒
多形红斑样皮疹,黄酒
多形红斑样皮疹,淡菜(鲜)
传导性耳鸣,鸭肉
传导性耳鸣,干腌菜
传导性耳鸣,鸭蛋
传导性耳鸣,螺丝菜
胃痉挛,鸭肉
