aname,bname
缺血性心肌病,肺栓塞
缺血性心肌病,心绞痛
缺血性心肌病,心肌梗死
缺血性心肌病,心律失常
缺血性心肌病,眩晕
四肢血栓性浅静脉炎,静脉曲张
三尖瓣下移畸形,三尖瓣狭窄
三尖瓣闭锁,新生儿青紫
颈动脉体瘤,晕厥
颈动脉体瘤,吞咽困难
完全性大动脉错位,心力衰竭
休克,呼吸衰竭
休克,低血压
休克,休克
新生儿缺氧缺血性脑病,昏迷
新生儿缺氧缺血性脑病,意识障碍
新生儿硬肿症,体温过低
新生儿硬肿症,硬肿症
新生儿硬肿症,心力衰竭
先天性风疹,动脉导管未闭
先天性风疹,耳聋
先天性风疹,色素斑
血栓闭塞性脉管炎,肌肉萎缩
胸降主动脉动脉瘤,咯血
胸主动脉夹层动脉瘤,休克
心肌梗塞并发心室间隔穿破,休克
心肌梗塞并发心室间隔穿破,心力衰竭
心肌梗塞并发二尖瓣关闭不全,休克
心肌梗塞并发二尖瓣关闭不全,低血压
心肌梗塞并发二尖瓣关闭不全,心力衰竭
心肌梗死,心律失常
心功能障碍,低血压
心功能障碍,心力衰竭
小儿高血压,共济失调
小儿充血性心力衰竭,心力衰竭
心肌梗塞并发左心室室壁瘤,心绞痛
心肌梗塞并发左心室室壁瘤,心律失常
先天性主动脉缩窄,心力衰竭
先天性主动脉弓畸形,吞咽困难
先天性主动脉瓣上狭窄,心绞痛
先天性主动脉瓣上狭窄,下颌后缩
先天性主动脉瓣上狭窄,动脉粥样硬化
先天性动静脉瘘,静脉曲张
先天性动静脉瘘,肌肉萎缩
先天性二尖瓣畸形,心力衰竭
心肌病,心律失常
心律失常,心律失常
心房扑动与心房颤动,心律失常
先天性主动脉瓣窦动脉瘤破裂,动脉导管未闭
先天性主动脉瓣窦动脉瘤破裂,心绞痛
胸腔积液,胸腔积液
心脏内粘液瘤,心包积液
羊水过多,便秘
羊水过多,妊高征
羊水过多,胎盘早剥
羊水过多,产后出血
羊水过多,静脉曲张
原发性下肢静脉瓣膜关闭不全,静脉曲张
亚急性感染性心内膜炎,菌血症
左心发育不良,休克
左心发育不良,新生儿青紫
自发性血胸,血胸
主动脉夹层,休克
主动脉夹层,晕厥
阵发性室上性心动过速,心绞痛
阵发性室上性心动过速,晕厥
早搏,心律失常
主动脉瓣狭窄,心绞痛
主动脉瓣狭窄,心律失常
主动脉瓣狭窄,猝死
主动脉瓣关闭不全,晕厥
阵发性室性心动过速,猝死
中暑衰竭,休克
中暑衰竭,热痉挛
中暑衰竭,热衰竭
氨基甲酸酯类农药中毒,昏迷
阿米巴肠病,腹痛
阿米巴肠病,腹泻
阿片类药物中毒,昏迷
柏-查综合征,腹痛
柏-查综合征,静脉曲张
柏-查综合征,腹水
Brenneman综合征,腹痛
巴瑞特综合征,吞咽困难
巴瑞特综合征,便血
半乳糖血症,腹泻
半乳糖血症,低血糖症
半乳糖血症,蛋白尿
半乳糖血症,β-氨基酸尿
半乳糖血症,半乳糖血症
暴发性肝功能衰竭,呃逆
鞭虫病,腹痛
鞭虫病,腹泻
鞭虫病,痢疾
布卡综合症,腹痛
布卡综合症,昏迷
布卡综合症,腹水
暴发性肝炎样综合征,腹痛
暴发性肝炎样综合征,蛋白尿
便秘,肠易激综合征
吡唑酮类中毒,休克
吡唑酮类中毒,血尿
吡唑酮类中毒,昏迷
吡唑酮类中毒,心力衰竭
Barrett食管,吞咽困难
Barrett食管,便血
贲门失弛缓症,呃逆
钡中毒,呼吸衰竭
钡中毒,便秘
钡中毒,腹痛
钡中毒,腹泻
钡中毒,肠痉挛
变形杆菌食物中毒,腹痛
变形杆菌食物中毒,腹泻
变形杆菌食物中毒,脱水
变形杆菌食物中毒,便血
蓖麻子中毒,腹痛
蓖麻子中毒,腹泻
蓖麻子中毒,昏迷
蓖麻子中毒,蛋白尿
铋中毒,腹痛
铋中毒,腹泻
铋中毒,多发性神经炎
肠病性肢皮炎综合征,腹泻
肠病性肢皮炎综合征,舌炎
肠道菌群失调症,腹痛
肠道菌群失调症,腹泻
肠道菌群失调症,消化不良
肠扭转综合征,休克
肠扭转综合征,便秘
肠扭转综合征,肠套叠
肠气肿综合征,腹泻
肠系膜淋巴结结核,腹痛
肠系膜淋巴结结核,腹部肿块
肠系膜淋巴结结核,淋巴结结核
肠系膜上动脉压迫综合征,脱水
粗制棉子油中毒,腹痛
粗制棉子油中毒,昏迷
肠扭转,休克
肠扭转,便秘
肠扭转,肠套叠
肠扭转,腹痛
肠套叠,休克
肠套叠,腹痛
肠套叠,急腹症
肠套叠,便血
肠间脓肿,腹痛
肠间脓肿,腹膜炎
肠间脓肿,脓肿
肠易激综合征,便秘
肠易激综合征,腹痛
肠易激综合征,腹泻
肠梗阻,腹痛
肠梗阻,急腹症
苍耳中毒,呼吸衰竭
苍耳中毒,腹痛
苍耳中毒,腹泻
肠系膜上动脉栓塞,腹痛
肠系膜上动脉栓塞,腹泻
肠系膜上动脉栓塞,动脉粥样硬化
肠道气囊肿症,便秘
肠道气囊肿症,肠套叠
肠道气囊肿症,腹泻
肠道气囊肿症,吸收不良综合征
肠道气囊肿症,便血
餐后血糖过低症,倾倒综合征
餐后血糖过低症,意识障碍
肠结核,便秘
肠结核,腹痛
肠系膜上静脉血栓形成,便秘
肠系膜上静脉血栓形成,腹痛
肠系膜上静脉血栓形成,腹泻
大网膜扭转,腹部肿块
胆道运动功能障碍综合征,胆道运动功能障碍
胆道张力低下综合征,消化不良
胆石性肠绞塞综合征,腹胀
第五日综合征,腹痛
蛋白丧失胃肠综合征,腹痛
蛋白丧失胃肠综合征,腹泻
蛋白丧失胃肠综合征,腹水
胆囊切除术后综合征,便秘
胆囊切除术后综合征,腹痛
胆囊切除术后综合征,腹泻
大肠息肉,便秘
大肠息肉,腹痛
大肠息肉,腹泻
大肠息肉,便血
多发性消化道息肉综合征,腹痛
多发性消化道息肉综合征,腹泻
大肠梗阻,腹痛
大肠梗阻,蛔虫性肠梗阻
胆汁性肝硬化,胆结石
胆汁性肝硬化,腹水
胆汁返流性胃炎,腹泻
胆管癌,腹痛
胆管癌,腹泻
胆管癌,腹水
毒蕈中毒,腹痛
毒蕈中毒,腹泻
敌鼠中毒,咯血
敌鼠中毒,腹痛
敌鼠中毒,昏迷
敌鼠中毒,便血
大肠癌,便秘
大肠癌,腹痛
大肠癌,便血
大肠恶性淋巴瘤,便秘
大肠恶性淋巴瘤,腹痛
大肠恶性淋巴瘤,腹水
大肠恶性淋巴瘤,便血
Ehler-Danlos综合征,上消化道出血
儿童胰腺功能不全并中性粒细胞减少症综合征,腹泻
儿童腹痛,肠套叠
儿童腹痛,消化性溃疡
儿童腹痛,肠痉挛
呃逆症,呃逆
非溃疡消化不良,消化不良
非溃疡消化不良,呃逆
分流性高胆红素血症综合征,腹泻
分流性高胆红素血症综合征,消化不良
粪类圆线虫病,腹痛
粪类圆线虫病,腹泻
腹肌缺如综合征,肾功能衰竭
腹膜后感染与脓肿,腹痛
腹膜后间隙出血,便秘
腹膜后间隙出血,腹痛
腹膜后间隙出血,低血压
腹膜后腔液体渗病,腹痛
腹膜后腔液体渗病,腹泻
腹膜后疝,腹痛
腹膜间皮瘤,便秘
腹膜间皮瘤,腹痛
腹膜间皮瘤,腹泻
腹膜间皮瘤,腹部肿块
腹腔动脉压迫综合征,腹痛
腹腔动脉压迫综合征,腹泻
腹型癫痫综合征,腹痛
腹型癫痫综合征,眩晕
腹型偏头痛综合征,腹痛
腹型偏头痛综合征,偏头痛
腹主动脉血栓形成综合征,休克
腹卒中综合征,休克
腹卒中综合征,腹痛
腹痛,腹泻
腹膜炎,休克
腹膜炎,腹痛
腹膜炎,腹泻
腹泻,腹痛
腹泻,细菌感染
反流性食管炎,呃逆
沙门氏菌属食物中毒,腹痛
沙门氏菌属食物中毒,腹泻
放射性肠炎,腹泻
福尔马林中毒,呼吸衰竭
福尔马林中毒,腹痛
福尔马林中毒,腹泻
福尔马林中毒,昏迷
发芽马铃薯中毒,腹痛
发芽马铃薯中毒,腹泻
发芽马铃薯中毒,昏迷
副溶血性弧菌食物中毒,腹痛
副溶血性弧菌食物中毒,腹泻
非酒精性脂肪性肝病,消化不良
非霍乱弧菌感染,腹痛
非霍乱弧菌感染,腹泻
高锰酸钾中毒,腹痛
高锰酸钾中毒,腹泻
肝-甲状腺综合征,腹水
肝-甲状腺综合征,蜘蛛痣
肝纤维化,腹部肿块
肝纤维化,肝纤维化
肝肺综合症,腹水
肝肺综合症,蜘蛛痣
Gardner综合征,腹痛
Gardner综合征,结肠息肉
Gardner综合征,便血
Gardner综合征,色素斑
肝性脊髓病,上消化道出血
肝性脊髓病,腹水
肝性脊髓病,蜘蛛痣
肝炎后综合征,失眠
膈膨出和麻痹,腹痛
膈膨出和麻痹,吞咽困难
肝性脑病,昏迷
肝性脑病,智能障碍
肝性脑病,共济失调
肝硬化,肝肾综合征
肝硬化,蜘蛛痣
肝脓肿,腹痛
肝脓肿,腹膜炎
肝脓肿,腹泻
功能性消化不良,腹泻
功能性消化不良,消化不良
功能性消化不良,呃逆
钩虫病,腹痛
钩虫病,腹泻
钩虫病,耳鸣
钩虫病,消化不良
肝腺瘤,腹痛
肝腺瘤,急腹症
肝损伤,腹痛
肝囊肿,腹痛
肝包虫囊肿,腹痛
膈下脓肿,呃逆
肝血管瘤,消化不良
钩虫性十二指肠炎综合征,便秘
钩虫性十二指肠炎综合征,腹泻
膈疝,腹痛
肛管、直肠、结肠狭窄,肛裂
膈扑动,吞咽困难
含亚硝酸盐类植物性食物中毒,腹泻
回盲瓣综合征,便秘
回盲瓣综合征,腹泻
活动盲肠综合征,便秘
活动盲肠综合征,腹痛
活动盲肠综合征,腹泻
横膈下结肠嵌入综合征,便秘
黄疸,腹痛
黄疸,消化不良
黄疸,蜘蛛痣
黑色素斑-胃肠多发性息肉综合征,肠套叠
黑色素斑-胃肠多发性息肉综合征,腹痛
黑色素斑-胃肠多发性息肉综合征,色素斑
蛔虫病,腹痛
蛔虫病,腹泻
霍乱样综合征,休克
霍乱样综合征,腹痛
霍乱样综合征,腹泻
霍乱样综合征,脱水
霍乱样综合征,谵妄
结、直肠黑变病,便秘
结肠粪性穿孔,便秘
结肠粪性穿孔,腹痛
结肠粪性穿孔,腹膜炎
结肠粪性穿孔,结肠粪性穿孔
结肠憩室病,腹痛
结肠憩室病,腹膜炎
结肠憩室病,腹泻
结肠憩室病,脓肿
结肠憩室病,便血
甲醇中毒,视神经萎缩
甲醇中毒,谵妄
甲醇中毒,失眠
局部麻醉药中毒,休克
局部麻醉药中毒,昏迷
结核性腹膜炎,腹膜炎
结核性腹膜炎,腹泻
结核性腹膜炎,肠粘连
结核性腹膜炎,腹水
急性胃扩张,腹膜炎
急性胃扩张,脱水
急性胃扩张,急性胃扩张
急性化脓性胆管炎,休克
急性出血性坏死性肠炎,腹痛
急性出血性坏死性肠炎,腹膜炎
急性出血性坏死性肠炎,腹泻
结肠直肠损伤,腹痛
结肠直肠损伤,腹膜炎
结核性肠系膜淋巴结炎,便秘
结核性肠系膜淋巴结炎,腹痛
结核性肠系膜淋巴结炎,腹泻
结核性肠系膜淋巴结炎,静脉曲张
结核性肠系膜淋巴结炎,淋巴结结核
结肠扭转,休克
结肠扭转,便秘
结肠扭转,肠套叠
结肠扭转,腹胀
结肠瘘,腹痛
结肠癌,腹痛
急性胃粘膜病变,休克
急性胃粘膜病变,上消化道出血
急性腐蚀性胃炎,休克
急性腐蚀性胃炎,腹膜炎
急性单纯性胃炎,休克
急性单纯性胃炎,腹泻
急性单纯性胃炎,消化不良
急性单纯性胃炎,便血
假膜性肠炎,休克
假膜性肠炎,腹痛
假膜性肠炎,腹膜炎
假膜性肠炎,腹泻
家族性结肠息肉,便秘
家族性结肠息肉,腹痛
家族性结肠息肉,结肠息肉
家族性结肠息肉,便血
家族性结肠息肉,色素斑
急性腹膜炎,腹痛
急性腹膜炎,腹膜炎
酒精性肝病,酒精性肝硬化
酒精性肝病,舌炎
酒精性肝病,蜘蛛痣
甲型肝炎,腹痛
甲型肝炎,心动过缓
急性胃肠炎,腹痛
急性胃肠炎,腹泻
结肠息肉,便秘
结肠息肉,腹痛
结肠息肉,便血
急性胃炎,休克
急性胃炎,腹痛
急性胃炎,腹泻
急性阑尾炎,腹痛
结缔组织性肠炎,便秘
结缔组织性肠炎,腹痛
结缔组织性肠炎,腹泻
急性腹型-高脂血症综合征,腹痛
Turcot综合征,腹痛
Turcot综合征,腹泻
Turcot综合征,便血
急性胆囊炎,腹痛
吉尔伯特综合征,消化不良
吉尔伯特综合征,溶血性黄疸
急性胰腺炎,腹痛
结肠损伤,腹痛
结肠损伤,腹膜炎
可拉明中毒,呼吸衰竭
可拉明中毒,腹泻
可拉明中毒,昏迷
奎宁中毒,腹痛
奎宁中毒,腹泻
奎宁中毒,昏迷
奎宁中毒,耳鸣
奎宁中毒,谵妄
克罗恩病,便秘
克罗恩病,腹痛
克罗恩病,腹泻
α1-抗胰蛋白酶缺乏症,上消化道出血
溃疡性结肠炎,便秘
溃疡性结肠炎,腹痛
溃疡性结肠炎,腹泻
溃疡性结肠炎,消化不良
磷中毒,腹痛
磷中毒,昏迷
磷中毒,谵妄
轮状病毒所致胃肠炎,腹痛
轮状病毒所致胃肠炎,腹泻
类癌,腹痛
类癌,腹泻
类癌,低血压
氯丙嗪类中毒,腹痛
氯丙嗪类中毒,吞咽困难
氯喹中毒,吞咽困难
氯喹中毒,耳鸣
氯喹中毒,耳聋
淋菌性肛门直肠炎,腹痛
淋菌性肛门直肠炎,腹泻
阑尾寄生虫病,腹痛
阑尾寄生虫病,脓肿
轮状病毒性肠炎,腹痛
轮状病毒性肠炎,腹泻
良性阵发性腹膜炎综合征,腹痛
良性阵发性腹膜炎综合征,腹水
痢疾后综合症,血尿
痢疾后综合症,角膜炎
痢疾后综合症,痢疾
蓝色橡皮泡痣综合症,便血
老年急性阑尾炎,腹痛
老年急性阑尾炎,脓肿
淋巴结-胆道综合征,腹痛
郎-奥韦综合征,咯血
郎-奥韦综合征,腹痛
郎-奥韦综合征,血尿
旅游者腹泻,腹痛
旅游者腹泻,腹泻
旅游者腹泻,吸收不良综合征
慢性胰腺炎,腹痛
慢性胰腺炎,上消化道出血
慢性胰腺炎,腹水
Milk-Alkali综合征,血尿
Milk-Alkali综合征,代谢性碱中毒
麦胶性肠病,便秘
麦胶性肠病,腹痛
麦胶性肠病,腹泻
麦胶性肠病,骨质疏松
麦胶性肠病,脱水
慢性溃疡性结肠炎,腹痛
慢性溃疡性结肠炎,腹泻
慢性溃疡性结肠炎,肛裂
慢性溃疡性结肠炎,便血
弥漫性食管痉挛,吞咽困难
弥漫性食管痉挛,心动过缓
慢性胃炎,上消化道出血
慢性胃炎,消化不良
毛石肠梗阻综合征,腹泻
毛石肠梗阻综合征,蛔虫性肠梗阻
盲袢综合征,腹痛
农药中毒,腹痛
农药中毒,过敏性皮炎
农药中毒,共济失调
脑肝肾综合征,蛋白尿
脑肝肾综合征,肝肾综合征
诺沃克类病毒胃肠炎,腹泻
粘连性肠梗阻,腹痛
粘连性肠梗阻,腹膜炎
粘连性肠梗阻,蛔虫性肠梗阻
囊性纤维化,胆结石
脾破裂,休克
脾破裂,腹痛
葡萄球菌食物中毒,腹泻
硼酸中毒,腹泻
硼酸中毒,昏迷
硼酸中毒,剥脱性皮炎
硼酸中毒,共济失调
脾-肝综合征,腹泻
脾-肝综合征,消化不良
Plummer-Vinson综合征,缺铁性贫血
Plummer-Vinson综合征,吞咽困难
Plummer-Vinson综合征,脱发
Plummer-Vinson综合征,舌炎
贲门癌,上消化道出血
贲门癌,吞咽困难
贲门癌,腹水
盆底痉挛综合症,便秘
盆底痉挛综合症,便血
强酸、强碱中毒,休克
强酸、强碱中毒,腹痛
强酸、强碱中毒,腹泻
强酸、强碱中毒,昏迷
汽油、煤油中毒,咯血
汽油、煤油中毒,腹痛
汽油、煤油中毒,腹泻
汽油中毒,咯血
汽油中毒,腹痛
汽油中毒,腹泻
汽油中毒,晕厥
强碱类中毒,休克
强碱类中毒,昏迷
强碱类中毒,肾功能衰竭
驱蛔灵中毒,心律失常
驱蛔灵中毒,腹痛
驱蛔灵中毒,血尿
驱蛔灵中毒,昏迷
驱蛔灵中毒,眩晕
驱蛔灵中毒,共济失调
缺血性结肠炎,休克
缺血性结肠炎,腹痛
缺血性结肠炎,腹膜炎
缺血性结肠炎,便血
缺血性肝炎,心肌梗死
缺血性肝炎,心律失常
缺血性肝炎,低血压
缺血性肝炎,败血症
倾倒综合征,腹泻
倾倒综合征,眩晕
倾倒综合征,倾倒综合征
脐膨出-巨舌-巨大躯体综合征,隐睾
脐膨出-巨舌-巨大躯体综合征,巨舌
铅中毒,腹痛
乳头状腺瘤,腹泻
乳头状腺瘤,脱水
热带口炎性腹泻,腹泻
热带口炎性腹泻,口炎
瑞氏综合症,呼吸衰竭
瑞氏综合症,昏迷
瑞氏综合症,脱水
杀虫脒中毒,蛋白尿
杀虫脒中毒,心动过缓
砷中毒,腹痛
砷中毒,腹泻
砷中毒,多发性神经炎
砷中毒,剥脱性皮炎
水合氯醛中毒,腹泻
四氯化碳中毒,腹痛
四氯化碳中毒,腹泻
嗜酸细胞性胃肠炎,腹痛
嗜酸细胞性胃肠炎,腹泻
食管异物,吞咽困难
十二指肠血管性压迫综合征,脱水
食管癌,吞咽困难
食管癌,呃逆
上消化道出血,腹水
十二指肠憩室梗阻性黄疸综合征,上消化道出血
十二指肠壅积症,呃逆
神经型食物中毒,眩晕
食物中毒,腹泻
食物中毒,代谢性酸中毒
食管失弛缓症,吞咽困难
食管憩室,肺不张
食管破裂,吞咽困难
食管瘢痕性狭窄,吞咽困难
石膏综合征,休克
石膏综合征,脱水
十二指肠憩室,腹膜炎
十二指肠憩室,腹泻
十二指肠白点综合征,消化不良
神经性肠梗阻综合症,便秘
杀鼠剂中毒,休克
杀鼠剂中毒,便血
锑中毒,腹痛
锑中毒,腹泻
锑中毒,血尿
锑中毒,肾功能衰竭
铁中毒,腹痛
铁中毒,腹泻
铁中毒,低血压
嗜酸性细胞胃肠炎,腹痛
嗜酸性细胞胃肠炎,腹泻
嗜酸性细胞胃肠炎,上消化道出血
嗜酸性细胞胃肠炎,腹水
特发性腹膜后纤维化,腹水
铊中毒,腹泻
铊中毒,多发性神经炎
铊中毒,昏迷
铊中毒,球后视神经炎
铊中毒,脱发
糖原累积症,心律失常
糖原累积症,上消化道出血
糖原累积症,静脉曲张
糖原累积症,肌肉萎缩
糖原累积症,腹水
糖原累积症,心力衰竭
特发性非硬化性门脉高压综合征,上消化道出血
特发性非硬化性门脉高压综合征,昏迷
特发性非硬化性门脉高压综合征,静脉曲张
特发性非硬化性门脉高压综合征,腹水
吞气症,腹胀
胃癌,便秘
胃癌,急腹症
无机磷中毒,腹痛
无机磷中毒,腹泻
无机磷中毒,肾功能衰竭
五氯酚钠中毒,腹痛
五氯酚钠中毒,腹泻
五氯酚钠中毒,昏迷
五氯酚钠中毒,脱水
胃心综合征,心绞痛
胃心综合征,心律失常
胃损伤,休克
胃损伤,腹痛
胃下垂,便秘
胃下垂,腹痛
胃下垂,消化不良
胃下垂,低血压
胃平滑肌肉瘤,休克
胃平滑肌肉瘤,腹痛
胃平滑肌肉瘤,上消化道出血
胃扭转,心肌梗死
胃扭转,消化不良
胃空肠输入袢综合征,休克
胃空肠输入袢综合征,腹膜炎
胃肠道外瘘,腹膜炎
胃肠道外瘘,脱水
胃肠道外瘘,脓肿
胃、十二指肠溃疡急性穿孔,腹痛
胃、十二指肠溃疡出血,腹痛
胃肠型食物中毒,休克
胃肠型食物中毒,腹痛
胃肠型食物中毒,腹泻
胃肠型食物中毒,脱水
胃泌素瘤,腹泻
胃泌素瘤,消化性溃疡
胃肠食物不耐受症,晕厥
胃肠食物不耐受症,低血压
胃肠道功能紊乱,便秘
胃肠道功能紊乱,肠痉挛
胃肠道功能紊乱,低血压
胃粘膜脱垂症,腹痛
胃粘膜脱垂症,消化性溃疡
胃粘膜脱垂症,腹胀
胃切除后胆汁返流性胃炎,腹泻
胃切除后胆汁返流性胃炎,上消化道出血
胃切除后胆汁返流性胃炎,舌炎
胃切除后胆汁返流性胃炎,腹胀
胃潴留,腹痛
胃潴留,脱水
胃病,腹泻
吻合口溃疡,腹痛
吻合口溃疡,消化性溃疡
Whipple病,腹痛
Whipple病,腹泻
胃肠道伴癌综合征,休克
胃肠道伴癌综合征,腹泻
戊型病毒性肝炎,腹泻
戊型病毒性肝炎,腹水
戊型病毒性肝炎,腹胀
戊型病毒性肝炎,肝肾综合征
网膜肿瘤,腹胀
网膜原发性节段性梗死,腹痛
网膜原发性节段性梗死,急腹症
网膜原发性节段性梗死,腹水
网膜炎,腹痛
网膜炎,腹膜炎
网膜炎,腹胀
网膜囊肿,腹痛
网膜囊肿,腹膜炎
网膜囊肿,腹部肿块
网膜囊肿,腹水
网膜囊肿,腹胀
网膜囊肿,肠系膜囊肿
伪膜性肠炎,腹痛
伪膜性肠炎,腹泻
伪膜性肠炎,低血压
伪膜性肠炎,腹胀
胃息肉,腹痛
胃息肉,腹泻
胃良性肿瘤,吞咽困难
小肠损伤,腹膜炎
小肠损伤,腹水
先天性肠闭锁与狭窄,脱水
先天性肠闭锁与狭窄,腹胀
先天性肠旋转异常,休克
先天性肠旋转异常,便秘
先天性肠旋转异常,脱水
蝎子螫伤,血尿
蝎子螫伤,心动过缓
锌中毒,腹痛
锌中毒,蛋白尿
消化性溃疡,腹痛
先天性胆道闭锁,胆汁性肝硬化
先天性胆道闭锁,腹泻
先天性胆道闭锁,静脉曲张
先天性胆道闭锁,腹水
消化道重复畸形,肠套叠
消化道重复畸形,腹痛
消化道重复畸形,腹膜炎
消化道重复畸形,腹部肿块
消化道重复畸形,脓胸
消化道重复畸形,便血
小肠系膜损伤,休克
小肠系膜损伤,腹膜炎
小肠系膜损伤,小肠损伤
新生儿胆红素脑病,眼球震颤
新生儿胆红素脑病,心动过缓
先天性肥厚性幽门狭窄,脱水
先天性巨结肠,脑积水
先天性巨结肠,脱水
小儿呕吐,便秘
小儿呕吐,腹痛
小儿呕吐,急腹症
小儿急性胆囊炎,腹痛
小儿急性胆囊炎,腹膜炎
小儿急性胆囊炎,昏迷
小肠瘘,腹痛
小肠瘘,腹膜炎
小肠瘘,败血症
细菌性肝脓肿,腹痛
细菌性肝脓肿,腹膜炎
细菌性肝脓肿,腹水
下消化道出血,肠套叠
下消化道出血,腹痛
下消化道出血,腹泻
下消化道出血,肠道血管畸形
