aname,bname
咳嗽,枸橼酸喷托维林片
咳嗽,氨茶碱片
咳嗽,盐酸二氧丙嗪片
咳嗽,富马酸酮替芬分散片
咳嗽,苏黄止咳胶囊
咳嗽,复方愈创木酚磺酸钾口服溶液
消化不良,保和丸
消化不良,乳酸菌素片
消化不良,加味逍遥丸
消化不良,复方胃蛋白酶颗粒
消化不良,理中丸
消化不良,多潘立酮片
消化不良,大山楂颗粒
消化不良,胃灵颗粒
消化不良,补中益气丸
消化不良,四君子颗粒
消化不良,建曲
消化不良,猴头菌提取物颗粒
消化不良,健儿清解液
消化不良,维生素B1丸
消化不良,沙棘颗粒
消化不良,维生素BT片
消化不良,源吉林甘和茶
消化不良,呋喃硫胺片
消化不良,香砂六君丸
消化不良,蛇胆陈皮片
消化不良,复方春砂颗粒
头痛,酚咖片
头痛,风油精
头痛,对乙酰氨基酚缓释片
头痛,藿香正气片
头痛,双氯芬酸钠肠溶片
头痛,二十五味珊瑚丸
头痛,愈风宁心滴丸
头痛,归脾丸
头痛,清凉油
头痛,加味藿香正气丸
头痛,建曲
头痛,盐酸氟桂利嗪胶囊
头痛,夏桑菊颗粒
头痛,布洛芬缓释胶囊
头痛,甲芬那酸片
头痛,川芎茶调颗粒
头痛,感冒咳嗽颗粒
头痛,天麻素胶囊
头痛,元胡止痛胶囊
头痛,呱西替柳干混悬剂
头痛,吲哚美辛肠溶片
头痛,消炎退热颗粒
低血压,天王补心丸
低血压,左卡尼汀注射液
低血压,左卡尼汀口服溶液
低血压,盐酸米多君片
低血压,注射用左卡尼汀
晕厥,龙胆泻肝片
晕厥,归脾合剂
晕厥,安神补心丸
晕厥,盐酸倍他司汀片
晕厥,牛黄上清片
晕厥,补肾强身胶囊
晕厥,十全大补酒
晕厥,当归片
晕厥,杞菊地黄丸
晕厥,补肾强身片
晕厥,十全大补膏
晕厥,通天口服液
意识障碍,双嘧达莫片
意识障碍,阿司匹林肠溶片
意识障碍,曲克芦丁片
意识障碍,尼麦角林片
意识障碍,灯盏花素片
意识障碍,盐酸倍他司汀片
血尿,肾上腺色腙片
血尿,肾上腺色腙注射液
血尿,血尿胶囊
血尿,当归拈痛丸
血尿,十味诃子片
腹痛,曲匹布通片
腹痛,硫酸西索米星注射液
腹痛,注射用硫酸核糖霉素
腹痛,盐酸多西环素胶丸
腹痛,注射用头孢哌酮钠
腹痛,硫酸奈替米星注射液
呼吸衰竭,TPSPA
呼吸衰竭,盐酸多沙普仑注射液
呼吸衰竭,尼可刹米注射液
呼吸衰竭,樟脑磺酸钠注射液
呼吸衰竭,注射用盐酸二甲弗林
呼吸衰竭,注射用盐酸多沙普仑
呼吸衰竭,氧化樟脑注射液
呼吸性碱中毒,TPSPA
呼吸性碱中毒,盐酸多沙普仑注射液
呼吸性碱中毒,尼可刹米注射液
呼吸性碱中毒,樟脑磺酸钠注射液
呼吸性碱中毒,注射用盐酸二甲弗林
呼吸性碱中毒,注射用盐酸多沙普仑
呼吸性碱中毒,氧化樟脑注射液
呼吸性碱中毒,"注射用1,6-二磷酸果糖"
休克,氢化可的松片
休克,氯化钠注射液
眩晕,风油精
眩晕,复方天麻蜜环糖肽片
眩晕,脑立清丸
眩晕,回心康片
眩晕,益心酮片
眩晕,清凉油
眩晕,龙胆泻肝丸
眩晕,加味逍遥丸
眩晕,清眩片
眩晕,夏桑菊颗粒
眩晕,牛黄解毒丸
眩晕,首乌延寿片
眩晕,养血安神片
眩晕,枣仁安神颗粒
眩晕,参茸卫生丸
眩晕,阿胶
眩晕,心脑健片
眩晕,上清丸
眩晕,养血清脑丸
眩晕,阿胶益寿口服液
眩晕,鹿角胶
眩晕,六味地黄丸
胸腔积液,臌症丸
脓胸,甲硝唑维B6片
脓胸,盐酸克林霉素胶囊
脓胸,盐酸克林霉素棕榈酸酯干混悬剂
脓肿,注射用甲磺酸帕珠沙星
脓肿,甲磺酸帕珠沙星氯化钠注射液
脓肿,甲磺酸帕珠沙星注射液
脓肿,奥硝唑氯化钠注射液
脓肿,甲硝唑葡萄糖注射液
脓肿,注射用盐酸头孢甲肟
脓肿,甲硝唑氯化钠注射液
耳鸣,龙胆泻肝片
耳鸣,龙胆泻肝丸
耳鸣,当归龙荟胶囊
耳鸣,益气聪明丸
耳鸣,耳聋左慈丸
耳鸣,耳聋通窍丸
耳鸣,愈风宁心片
耳鸣,补肾益脑胶囊
耳鸣,人参鹿茸丸
耳鸣,当归龙荟片
耳鸣,滴耳油
耳鸣,愈风宁心胶囊
耳鸣,龙胆泻肝口服液
耳鸣,通窍耳聋丸
气胸,注射用过氧化碳酰胺
结膜充血,氨甲环酸片
结膜充血,云南红药胶囊
结膜充血,注射用血凝酶
肺栓塞,注射用盐酸罂粟碱
肺栓塞,注射用尿激酶
肺栓塞,低分子肝素钠注射液
肺栓塞,注射用降纤酶
肺栓塞,双嘧达莫片
肺栓塞,肝素钠注射液
疱疹,利巴韦林片
疱疹,利巴韦林含片
疱疹,盐酸吗啉胍片
疱疹,阿昔洛韦乳膏
疱疹,阿昔洛韦凝胶
疱疹,阿昔洛韦缓释片
疱疹,化毒丹
疱疹,连翘败毒片
疱疹,阿昔洛韦胶囊
疱疹,青鹏膏剂
新生儿反应低下,地塞米松磷酸钠注射液
新生儿反应低下,盐酸甲氯芬酯胶囊
慢性咳嗽,氨茶碱片
慢性咳嗽,喷托维林氯化铵糖浆
慢性咳嗽,阿奇霉素胶囊
慢性咳嗽,阿奇霉素分散片
慢性咳嗽,阿奇霉素片
慢性咳嗽,盐酸氨溴索缓释胶囊
慢性咳嗽,盐酸氨溴索分散片
慢性咳嗽,固本咳喘片
慢性咳嗽,盐酸氨溴索口服溶液
慢性咳嗽,盐酸氨溴索胶囊
新生儿喉喘鸣,氨茶碱片
新生儿喉喘鸣,小青龙合剂
新生儿喉喘鸣,小青龙颗粒
新生儿喉喘鸣,小儿麻甘颗粒
新生儿喉喘鸣,孟鲁司特钠咀嚼片
新生儿喉喘鸣,小儿清肺止咳片
新生儿喉喘鸣,富马酸酮替芬分散片
新生儿喉喘鸣,复方小儿退热栓
新生儿喉喘鸣,小儿咳喘灵口服液
新生儿喉喘鸣,沙美特罗替卡松粉吸入剂
心力衰竭,呋塞米片
心力衰竭,门冬氨酸钾镁片
心力衰竭,心宝丸
心力衰竭,酒石酸美托洛尔片
心力衰竭,盐酸贝那普利片
心力衰竭,卡维地洛片
心力衰竭,卡托普利片
心力衰竭,硝酸甘油片
心力衰竭,硝酸异山梨酯片
心力衰竭,青霉胺片
心力衰竭,复方盐酸阿米洛利片
心力衰竭,氢氯噻嗪片
心力衰竭,益心丸
淋巴结结核,4:1分散片
淋巴结结核,西黄胶囊
淋巴结结核,阿莫西林克拉维酸钾(4:1)分散片
淋巴结结核,西黄丸
淋巴结结核,蒲地蓝消炎片
淋巴结结核,清热散结片
淋巴结结核,清热散结胶囊
淋巴结结核,复方双花口服液
淋巴结结核,磷霉素钙片
淋巴结结核,天蚕片
淋巴结结核,司帕沙星胶囊
新生儿青紫,注射用盐酸氨溴索
新生儿青紫,盐酸氨溴索葡萄糖注射液
新生儿青紫,盐酸溴己新葡萄糖注射液
新生儿青紫,盐酸氨溴索注射液
新生儿青紫,猪肺磷脂注射液
细菌感染,穿心莲内酯片
细菌感染,乳酸左氧氟沙星片
细菌感染,盐酸左氧氟沙星胶囊
细菌感染,诺氟沙星片
细菌感染,盐酸左氧氟沙星片
心包炎,硬脂酸红霉素片
痰饮,阿奇霉素片
痰饮,乳酸左氧氟沙星片
痰饮,氨苄西林胶囊
痰饮,头孢拉定胶囊
痰饮,阿莫西林颗粒
痰饮,头孢克洛颗粒
痰饮,盐酸左氧氟沙星胶囊
痰饮,头孢氨苄胶囊
痰饮,依托红霉素片
痰饮,乙酰螺旋霉素片
痰饮,注射用头孢唑林钠
痰饮,头孢克肟颗粒
痰饮,麦迪霉素片
痰饮,司帕沙星分散片
痰饮,头孢丙烯分散片
痰饮,罗红霉素胶囊
痰饮,桔贝合剂
痰饮,加替沙星片
败血症,乳酸左氧氟沙星片
败血症,盐酸克林霉素棕榈酸酯分散片
败血症,氨苄西林胶囊
败血症,盐酸左氧氟沙星胶囊
败血症,注射用头孢唑林钠
败血症,4:1分散片
败血症,头孢羟氨苄颗粒
败血症,盐酸米诺环素胶囊
败血症,替硝唑胶囊
败血症,氧氟沙星片
败血症,左氧氟沙星片
败血症,乳酸左氧氟沙星分散片
败血症,阿莫西林分散片
败血症,安宫牛黄丸
猝死,双嘧达莫片
猝死,阿司匹林肠溶片
猝死,赖诺普利片
猝死,阿替洛尔片
猝死,活血通脉胶囊
代谢性酸中毒,藿香正气片
代谢性酸中毒,龙虎人丹
代谢性酸中毒,复方谷氨酰胺肠溶胶囊
代谢性酸中毒,复合乳酸菌胶囊
代谢性酸中毒,保儿安颗粒
代谢性酸中毒,小儿喜食糖浆
代谢性酸中毒,理中丸
代谢性酸中毒,补中益气丸
代谢性酸中毒,源吉林甘和茶
代谢性酸中毒,香砂六君丸
代谢性酸中毒,复方丁香开胃贴
代谢性酸中毒,复方黄连素片
代谢性酸中毒,枯草杆菌二联活菌肠溶胶囊
代谢性酸中毒,枯草杆菌活菌胶囊
代谢性酸中毒,肠泰合剂
代谢性酸中毒,金菊五花茶颗粒
代谢性酸中毒,双歧杆菌三联活菌胶囊
代谢性酸中毒,双歧杆菌三联活菌散
代谢性酸中毒,回春散
代谢性酸中毒,双黄消炎片
体温过低,布美他尼片
体温过低,人血白蛋白
体温过低,注射用甲泼尼龙琥珀酸钠
体温过低,呋塞米片
体温过低,生脉注射液
体温过低,硫酸阿托品注射液
体温过低,呋塞米注射液
体温过低,参麦注射液
体温过低,注射用果糖二磷酸钠
失眠,二十五味珊瑚丸
失眠,谷维素片
失眠,安乐片
失眠,珍珠末
失眠,解郁安神颗粒
失眠,二十味肉豆蔻丸
失眠,脑灵素胶囊
失眠,安神补脑液
失眠,枣仁安神颗粒
失眠,刺五加颗粒
失眠,养血安神颗粒
失眠,消疲灵颗粒
失眠,阿胶
失眠,安眠补脑口服液
失眠,景志安神口服液
失眠,复方首乌补液
失眠,养血清脑丸
失眠,桂龙药膏
失眠,固本回元口服液
失眠,补肾益脑丸
失眠,红芪口服液
失眠,长春胺缓释胶囊
心动过缓,心宝丸
心动过缓,心肝宝胶囊
心动过缓,宁心宝胶囊
心动过缓,珊瑚七十味丸
心动过缓,双参补肾助阳胶囊
心肌缺血,康尔心胶囊
心肌缺血,鸿茅药酒
心肌缺血,生脉饮
心肌缺血,精制冠心片
心肌缺血,复方丹参片
动脉粥样硬化,曲克芦丁片
动脉粥样硬化,羟苯磺酸钙胶囊
动脉粥样硬化,脂必妥片
动脉粥样硬化,通塞脉片
动脉粥样硬化,脂降宁片
动脉粥样硬化,肌醇烟酸酯片
动脉粥样硬化,辛伐他汀片
动脉粥样硬化,桂利嗪片
动脉粥样硬化,通脉降脂片
动脉粥样硬化,通脉颗粒
脑干梗塞,曲克芦丁片
脑干梗塞,通脉颗粒
脑干梗塞,脑心通胶囊
脑干梗塞,尼麦角林片
脑干梗塞,心脑清软胶囊
脑干梗塞,银杏叶片
脑干梗塞,蚓激酶肠溶胶囊
静脉曲张,多磺酸粘多糖乳膏
静脉曲张,迈之灵片
静脉曲张,苯丙氨酯片
静脉曲张,复方七叶皂苷钠凝胶
静脉曲张,毛冬青片
静脉曲张,曲克芦丁片
静脉曲张,羟苯磺酸钙胶囊
静脉曲张,痔根断片
静脉曲张,羟苯磺酸钙分散片
心绞痛,阿司匹林肠溶胶囊
心绞痛,盐酸普萘洛尔片
心绞痛,酒石酸美托洛尔片
心绞痛,马来酸氨氯地平片
心绞痛,丹参片
心绞痛,阿替洛尔片
心绞痛,丹参胶囊
心绞痛,硝酸甘油片
心绞痛,苯磺酸氨氯地平片
心绞痛,灯盏花素片
精神障碍,奋乃静片
精神障碍,氟哌啶醇片
精神障碍,脑蛋白水解物注射液
精神障碍,氢溴酸加兰他敏分散片
精神障碍,氢溴酸加兰他敏片
神经性呕吐,藿香正气片
神经性呕吐,盐酸异丙嗪片
神经性呕吐,藿香正气丸
神经性呕吐,附子理中丸
神经性呕吐,盐酸地芬尼多片
神经性呕吐,回春散
神经性呕吐,桂附理中丸
神经性呕吐,藿香祛暑软胶囊
神经性呕吐,参苓健脾胃颗粒
神经性呕吐,舒必利片
神经性呕吐,奋乃静片
神经性呕吐,盐酸氯丙嗪片
眼球内陷,维生素C注射液
眼球内陷,眼氨肽注射液
眼球内陷,三七片
眼球内陷,七厘散
眼球内陷,阿米卡星洗剂
眼球内陷,乳酸依沙吖啶溶液
眼球内陷,环孢素滴眼液
共济失调,宁心益智胶囊
共济失调,九味益脑颗粒
共济失调,参志胶囊
共济失调,盐酸赖氨酸葡萄糖注射液
心肌梗死,双嘧达莫片
心肌梗死,复方二氯醋酸二异丙胺片
心肌梗死,辛伐他汀片
心肌梗死,单硝酸异山梨酯胶囊
心肌梗死,抗栓胶囊
心肌梗死,盐酸曲美他嗪片
心肌梗死,麝香心脑乐胶囊
心肌梗死,IV
心肌梗死,单硝酸异山梨酯缓释片
硬肿症,pH4
硬肿症,注射用头孢哌酮钠舒巴坦钠
硬肿症,注射用头孢他啶
硬肿症,静注人免疫球蛋白(pH4)
色素斑,小金胶囊
色素斑,氢醌乳膏
色素斑,养荣祛斑膏
色素斑,气血和胶囊
色素斑,产后逐瘀片
色素斑,化瘀祛斑胶囊
色素斑,红花逍遥颗粒
色素斑,润伊容胶囊
色素斑,丝白祛斑软膏
色素斑,景天祛斑胶囊
色素斑,调经祛斑片
色素斑,红花逍遥片
色素斑,理气化瘀口服液
色素斑,排毒养颜片
色素斑,舒肝颗粒
色素斑,祛斑调经胶囊
色素斑,排毒养颜胶囊
色素斑,调经祛斑胶囊
色素斑,红花逍遥胶囊
耳聋,龙胆泻肝片
耳聋,龙胆泻肝丸
耳聋,当归龙荟胶囊
耳聋,益气聪明丸
耳聋,耳聋左慈丸
耳聋,耳聋通窍丸
耳聋,愈风宁心片
耳聋,补肾益脑胶囊
耳聋,人参鹿茸丸
耳聋,当归龙荟片
耳聋,滴耳油
耳聋,愈风宁心胶囊
耳聋,龙胆泻肝口服液
耳聋,通窍耳聋丸
肌肉萎缩,三磷酸腺苷二钠注射液
肌肉萎缩,利鲁唑片
胎盘早剥,氨甲环酸片
胎盘早剥,注射用氨甲环酸
胎盘早剥,氨甲环酸注射液
胎盘早剥,氨甲环酸氯化钠注射液
产后出血,芦丁片
产后出血,阿胶益寿口服液
产后出血,当归调经颗粒
产后出血,新生化颗粒
产后出血,养血当归糖浆
产后出血,断血流胶囊
产后出血,鲜益母草胶囊
产后出血,益母草软胶囊
产后出血,产妇安颗粒
产后出血,参芪首乌补汁
便秘,臌症丸
妊高征,盐酸拉贝洛尔片
妊高征,地巴唑片
妊高征,硝苯地平片
妊高征,杜仲颗粒
妊高征,硫酸镁注射液
菌血症,盐酸米诺环素胶囊
菌血症,注射用青霉素钠
菌血症,盐酸米诺环素片
菌血症,苯酰甲硝唑胶囊
菌血症,苯酰甲硝唑分散片
菌血症,注射用头孢他啶
菌血症,利奈唑胺片
菌血症,大蒜素软胶囊
菌血症,苯酰甲硝唑干混悬剂
菌血症,硫酸阿米卡星注射液
菌血症,大蒜肠溶片
菌血症,氟康唑颗粒
菌血症,大蒜素胶囊
热衰竭,二天油
热衰竭,藿香正气片
热衰竭,藿香正气水
热衰竭,清凉油
热衰竭,克痢痧胶囊
热衰竭,藿香正气丸
热衰竭,六合定中丸
热衰竭,梅苏颗粒
热衰竭,广东凉茶颗粒
热衰竭,保济丸
热衰竭,十滴水
热衰竭,龙虎人丹
热衰竭,加味藿香正气丸
热衰竭,藿香正气胶囊
热痉挛,二天油
热痉挛,藿香正气片
热痉挛,藿香正气水
热痉挛,清凉油
热痉挛,克痢痧胶囊
热痉挛,藿香正气丸
热痉挛,六合定中丸
热痉挛,梅苏颗粒
热痉挛,广东凉茶颗粒
热痉挛,保济丸
热痉挛,十滴水
热痉挛,龙虎人丹
热痉挛,加味藿香正气丸
热痉挛,藿香正气胶囊
腹水,维生素C片
腹水,二十五味松石丸
便血,地奥司明片
便血,金菊五花茶颗粒
便血,鳖甲胶
便血,京万红软膏
便血,痔炎消颗粒
便血,痔速宁片
便血,一清颗粒
便血,消痔栓
便血,肛泰软膏
便血,复方消痔栓
便血,醋酸氯己定痔疮栓
便血,槐角丸
便血,熊胆痔疮膏
便血,痔疮外洗药
便血,痔宁片
便血,复方双金痔疮膏
低血糖症,葡萄糖注射液
低血糖症,葡萄糖氯化钠注射液
半乳糖血症,睾丸片
半乳糖血症,葡萄糖酸钙锌口服溶液
半乳糖血症,王氏保赤丸
半乳糖血症,赖氨肌醇维B12口服溶液
半乳糖血症,葡萄糖酸锌颗粒
半乳糖血症,赖氨葡锌颗粒
半乳糖血症,葡萄糖酸钙口服溶液
半乳糖血症,健宝灵颗粒
半乳糖血症,甘草锌胶囊
半乳糖血症,吡拉西坦片
半乳糖血症,葡萄糖酸锌口服溶液
β-氨基酸尿,阿奇霉素胶囊
β-氨基酸尿,阿奇霉素分散片
β-氨基酸尿,诺氟沙星胶囊
β-氨基酸尿,阿奇霉素片
β-氨基酸尿,乳酸左氧氟沙星片
呃逆,保和丸
呃逆,乳酸菌素片
呃逆,加味逍遥丸
呃逆,复方胃蛋白酶颗粒
呃逆,理中丸
呃逆,多潘立酮片
呃逆,大山楂颗粒
呃逆,胃灵颗粒
呃逆,补中益气丸
呃逆,四君子颗粒
呃逆,建曲
呃逆,猴头菌提取物颗粒
呃逆,健儿清解液
呃逆,维生素B1丸
呃逆,沙棘颗粒
呃逆,维生素BT片
呃逆,源吉林甘和茶
呃逆,呋喃硫胺片
呃逆,香砂六君丸
呃逆,蛇胆陈皮片
呃逆,复方春砂颗粒
痢疾,穿心莲内酯片
痢疾,乳酸左氧氟沙星片
痢疾,盐酸左氧氟沙星胶囊
痢疾,诺氟沙星片
痢疾,盐酸左氧氟沙星片
肠易激综合征,硫酸阿托品注射液
肠易激综合征,马来酸曲美布汀分散片
肠易激综合征,参倍固肠胶囊
肠易激综合征,匹维溴铵片
肠易激综合征,马来酸曲美布汀片
肠易激综合征,颠茄片
肠易激综合征,固肠胶囊
肠易激综合征,马来酸曲美布汀胶囊
肠易激综合征,复方谷氨酰胺肠溶胶囊
肠易激综合征,鞣酸苦参碱胶囊
肠易激综合征,消旋山莨菪碱片
肠易激综合征,奥替溴铵片
肠易激综合征,复合乳酸菌胶囊
肠痉挛,马来酸曲美布汀分散片
肠痉挛,SP
肠痉挛,陈香露白露片
肠痉挛,香砂养胃丸
肠痉挛,木香顺气丸
肠痉挛,健胃消食片
肠痉挛,TPF
肠痉挛,肠胃宁胶囊
脱水,氯化钠注射液
舌炎,注射用盐酸平阳霉素
舌炎,甲氨蝶呤片
舌炎,羟基脲片
舌炎,注射用盐酸博莱霉素
舌炎,注射用盐酸博来霉素
腹部肿块,氟尿嘧啶口服乳
腹部肿块,尿嘧啶替加氟片
腹部肿块,肿节风注射液
腹部肿块,注射用氟尿嘧啶
腹部肿块,替加氟注射液
腹部肿块,注射用核糖核酸Ⅱ
腹部肿块,氟尿嘧啶氯化钠注射液
腹部肿块,注射用丝裂霉素
腹部肿块,亚砷酸氯化钠注射液
腹部肿块,尿嘧啶替加氟胶囊
腹部肿块,注射用盐酸吉西他滨
急腹症,曲匹布通片
急腹症,硫酸西索米星注射液
急腹症,注射用硫酸核糖霉素
急腹症,盐酸多西环素胶丸
急腹症,注射用头孢哌酮钠
急腹症,硫酸奈替米星注射液
腹膜炎,替硝唑片
腹膜炎,盐酸克林霉素棕榈酸酯分散片
腹膜炎,盐酸克林霉素胶囊
腹膜炎,氟康唑胶囊
腹膜炎,氯霉素片
腹膜炎,盐酸左氧氟沙星胶囊
腹膜炎,盐酸克林霉素棕榈酸酯干混悬剂
腹膜炎,4:1分散片
腹膜炎,头孢氨苄甲氧苄啶胶囊
腹膜炎,盐酸米诺环素胶囊
腹膜炎,氟康唑片
腹膜炎,盐酸左氧氟沙星片
腹膜炎,氟氯西林钠胶囊
吸收不良综合征,葡萄糖酸锌颗粒
吸收不良综合征,赖氨葡锌颗粒
吸收不良综合征,维生素B6片
吸收不良综合征,赖氨葡锌片
吸收不良综合征,葡萄糖酸锌片
倾倒综合征,马来酸曲美布汀分散片
倾倒综合征,甲氧氯普胺片
倾倒综合征,SP
倾倒综合征,陈香露白露片
倾倒综合征,香砂养胃丸
倾倒综合征,木香顺气丸
倾倒综合征,健胃消食片
胆道运动功能障碍,黄柏胶囊
胆道运动功能障碍,金胆片
胆道运动功能障碍,爱活胆通
胆道运动功能障碍,利胆排石片
胆道运动功能障碍,胆石通胶囊
胆道运动功能障碍,胆石利通片
胆道运动功能障碍,复方胆通胶囊
胆道运动功能障碍,胆舒软胶囊
胆道运动功能障碍,胆炎康胶囊
胆道运动功能障碍,金钱草片
胆道运动功能障碍,逍遥丸
胆道运动功能障碍,胆宁片
腹胀,藿香正气水
腹胀,藿香正气丸
腹胀,藿香正气胶囊
腹胀,碳酸氢钠片
腹胀,大黄碳酸氢钠片
腹胀,补中益气颗粒
腹胀,刺五加片
腹胀,虚寒胃痛颗粒
腹胀,保和颗粒
胆结石,黄柏胶囊
胆结石,金胆片
胆结石,爱活胆通
胆结石,利胆排石片
胆结石,胆石通胶囊
胆结石,胆石利通片
胆结石,复方胆通胶囊
胆结石,胆舒软胶囊
胆结石,胆炎康胶囊
胆结石,金钱草片
胆结石,逍遥丸
胆结石,胆宁片
上消化道出血,注射用泮托拉唑钠
上消化道出血,可溶性纤维素钠贴膏
上消化道出血,注射用卡络磺钠
上消化道出血,溃平宁颗粒
上消化道出血,卡络磺钠片
上消化道出血,法莫替丁注射液
上消化道出血,酚磺乙胺注射液
上消化道出血,肾上腺色腙片
上消化道出血,三七止血片
上消化道出血,八宝五胆药墨
上消化道出血,注射用西咪替丁
上消化道出血,肾上腺色腙注射液
消化性溃疡,阿莫西林颗粒
消化性溃疡,泮托拉唑钠肠溶胶囊
消化性溃疡,阿莫西林胶囊
消化性溃疡,替硝唑胶囊
消化性溃疡,盐酸雷尼替丁胶囊
消化性溃疡,奥美拉唑肠溶胶囊
消化性溃疡,胶体果胶铋胶囊
消化性溃疡,复方猴头颗粒
消化性溃疡,香砂胃痛散
消化性溃疡,硫糖铝咀嚼片
消化性溃疡,胃膜素胶囊
肾功能衰竭,布美他尼片
肾功能衰竭,呋塞米片
肾功能衰竭,氢氯噻嗪片
肾功能衰竭,肾炎四味胶囊
肾功能衰竭,至灵菌丝胶囊
肾功能衰竭,肾炎四味片
肾功能衰竭,金水宝胶囊
肾功能衰竭,复方α-酮酸片
肾功能衰竭,肾衰宁片
肾功能衰竭,包醛氧淀粉胶囊
肾功能衰竭,骨化三醇胶丸
肾功能衰竭,肾衰宁胶囊
肾功能衰竭,无糖型
偏头痛,阿司匹林肠溶片
偏头痛,阿司匹林片
偏头痛,阿司匹林肠溶胶囊
偏头痛,双氯芬酸钠肠溶片
偏头痛,萘普生片
偏头痛,通天口服液
偏头痛,盐酸可乐定片
偏头痛,苯甲酸利扎曲普坦片
肝纤维化,呋塞米片
肝纤维化,复方二氯醋酸二异丙胺片
肝纤维化,肝复康丸
肝纤维化,二十五味松石丸
肝纤维化,秘诀清凉散
肝纤维化,强肝片
肝纤维化,护肝片
肝纤维化,肝爽颗粒
肝纤维化,肾肝宁胶囊
肝纤维化,维肝福泰片
肝纤维化,护肝宁片
肝纤维化,安络化纤丸
